,0,Handle,ID,CreatedAt,Location
1966,Some courts require the families of detained teenagers to pay their room and board while in detention. Has this hap… https://t.co/rVmhReNkws,Jodiscohen,1352272823813890055,2021-01-21 15:12:19,
1967,"UPDATE: @propublica is hosting an online event next week with Grace, a Michigan Supreme Court justice and others to… https://t.co/uXEnwLh4eD",Jodiscohen,1332063301497466880,2020-11-26 20:46:54,
1968,@kclarkcollege @AliyyaSwaby @EdWriters Obviously!,Jodiscohen,1330354824609738758,2020-11-22 03:38:01,
1969,"Our story about a Michigan teen detained for not doing online coursework led to a national outcry to #FreeGrace

I’… https://t.co/Uz40abu2hq",Jodiscohen,1316823455371755524,2020-10-15 19:29:11,
1970,@lakeidrachavis Yes!!!!,Jodiscohen,1303106645652918274,2020-09-07 23:03:29,
1971,@lakeidrachavis No!!! You could write a book about all your roommate nonsense!!!,Jodiscohen,1287387637817409546,2020-07-26 14:01:46,
1972,@lizweil @susandominus Some people stress eat. You stress foster puppies!,Jodiscohen,1282861308401115137,2020-07-14 02:15:44,
1973,"RT @susandominus: It is so important to have @lizweil writing on the subject of climate change. She can write so informatively, but also wi…",Jodiscohen,1282827312996786177,2020-07-14 00:00:39,
1974,"RT @drdelarocker: At 29, I was a city bus driver who had not finished his BA. Today, I'm a tenured professor of education. It is NEVER too…",jpbrice,1357386255714115587,2021-02-04 17:51:17,
1975,"RT @AAzoulay: Warm and fruitful discussion with the European Commissioner for International Partnerships @Jutta Urpilainen, to scale up the…",jpbrice,1357069269822033923,2021-02-03 20:51:41,
1976,RT @Inc: We asked Inc. readers for their best motivation tip. This essential advice came up again and again. @entrylevelrebel https://t.co/…,jpbrice,1356411441990004738,2021-02-02 01:17:43,
1977,RT @CarolynNewsom: The only people who can change the world are people who want to!,jpbrice,1355242388508332036,2021-01-29 19:52:19,
1978,"RT @MaryMorseMarti: Bike lanes are not tools of oppression. That would be forcing people to own cars in order to work, eat, go to school an…",jpbrice,1355006374313390083,2021-01-29 04:14:29,
1979,RT @ReneeClay: Sometimes I wonder what happens to the people who ask me for directions?,jpbrice,1354802164225486848,2021-01-28 14:43:01,
1980,RT @theGCF: Climate finance is 🔑 to helping developing countries tackle the double burden of the climate crisis &amp; #COVID19. GCF's #climatea…,jpbrice,1354545986509692939,2021-01-27 21:45:04,
1981,RT @DalaiLama: We must try to incorporate understanding of the workings of our emotions and the ways to tackle them into our education syst…,jpbrice,1354527732542169093,2021-01-27 20:32:32,
1982,"RT @MurielVieux: I never knew I cared about politics 
Until a madman was elected
I never knew I was an activist
Until a black man was murde…",jpbrice,1354439786098995200,2021-01-27 14:43:03,
1983,"If you're still wearing a mask, washing your hands, caring about the vulnerable and the elders, getting tested in c… https://t.co/fmQQCCChtE",jpbrice,1354077394399850496,2021-01-26 14:43:03,
1984,"RT @NaomiBiden: Anyone who wants to get to @JoeBiden, will have to get past us first 💪⚡️👊😜

We may not look intimidating, but remember, our…",jpbrice,1353821207087489024,2021-01-25 21:45:03,
1985,"RT @LearnTechKat: ""Don't think outside the box. Think like there is no box."" #leadership #edtech #elearning #management",jpbrice,1353715004898496520,2021-01-25 14:43:02,
1986,"RT @GretaThunberg: Science and democracy are strongly interlinked - as they are both built on freedom of speech, independence, facts and tr…",jpbrice,1352272823813890055,2021-01-21 15:12:19,
1987,RT @annyreyesNeuro: Using research experience prior to doctoral program as a metric for admissions is gatekeeping. There are inequities in…,jpbrice,1332063301497466880,2020-11-26 20:46:54,
1988,"RT @NOIweala: I look forward to finalizing the process of @WTO DG. My gratitude to HE @CyrilRamaphosa, all African Heads of State, the AUC…",jpbrice,1330354824609738758,2020-11-22 03:38:01,
1989,"RT @IUCN: Registration is open for the virtual IUCN Youth Summit 5-16 April 2020! 
Pass it on to any young conservation professionals, acti…",jpbrice,1316823455371755524,2020-10-15 19:29:11,
1990,RT @OneYoungWorld: Calling on young climate leaders who would like to represent their country at this year’s #DrivingAmbition event in Mila…,jpbrice,1303106645652918274,2020-09-07 23:03:29,
1991,RT @ashleyn1cole: Answering emails is a scam. Even if you answer all the emails someone is just going to send more emails.,jpbrice,1287387637817409546,2020-07-26 14:01:46,
1992,"I'm neither from #France 🇫🇷 nor based there. However, this thread from @John_Lichfield is a vigorous #analysis and… https://t.co/J7GP9uv0Z1",jpbrice,1282861308401115137,2020-07-14 02:15:44,
1993,I’m all for Major and Champ in charge of pandemic management https://t.co/tSP52zCRzX,KatjaTheo,1357386255714115587,2021-02-04 17:51:17,
1994,"RT @MuhammadBalochh: I'm a self-taught photographer from Karachi, who has addiction with the Street Photography. A simple RT won't make me…",KatjaTheo,1357069269822033923,2021-02-03 20:51:41,
1995,@4rizmendi Truth is still multi-layered...sometimes separated by cream or jam,KatjaTheo,1356411441990004738,2021-02-02 01:17:43,
1996,"And Germans don’t just do ‘pie charts’. Reflecting centuries of artisan patisserie, we are looking at a so-called ‘… https://t.co/ZrHXQA44nn",KatjaTheo,1355242388508332036,2021-01-29 19:52:19,
1997,@julian_hohnen Omg. You wrote him a card 😍,KatjaTheo,1355006374313390083,2021-01-29 04:14:29,
1998,"RT @Ass_Editors: The grad student and the full professor, on the same last-day conference panel. https://t.co/iTLtbwGtxT",KatjaTheo,1354802164225486848,2021-01-28 14:43:01,
1999,🔥 https://t.co/P2ZhSIG2IQ,KatjaTheo,1354545986509692939,2021-01-27 21:45:04,
2000,Content of ‘very generous’ letter finally revealed https://t.co/42M8bKaabg,KatjaTheo,1354527732542169093,2021-01-27 20:32:32,
2001,The Bernie takes are a pure joy to behold https://t.co/d7Pt7RQ1xl,KatjaTheo,1354439786098995200,2021-01-27 14:43:03,
2002,A fine collection https://t.co/2WEqQ9Y1nq,KatjaTheo,1354077394399850496,2021-01-26 14:43:03,
2003,Totally not crying as I’m watching this. And the sound of ‘Second Gentleman’ is just delicious https://t.co/X1IDV0ozKq,KatjaTheo,1353821207087489024,2021-01-25 21:45:03,
2004,RT @AdamSerwer: I know it’s a small thing in the context of everything else but multiculturalism is the reason we no longer ban people with…,KatjaTheo,1353715004898496520,2021-01-25 14:43:02,
2005,@4rizmendi Those Cold War analogies need to die... the policy implications of flawed  analysis that compares everyt… https://t.co/wVSD4hyNNT,KatjaTheo,1352272823813890055,2021-01-21 15:12:19,
2006,@_MAArgentino https://t.co/EjbWvSngni,KatjaTheo,1332063301497466880,2020-11-26 20:46:54,
2007,"In my version of Australia, ‘dinner envy’ or ‘I don’t have pay TV’ a far more likely explanation than… https://t.co/57JKCwIsCC",KatjaTheo,1330354824609738758,2020-11-22 03:38:01,
2008,The United States of America do not negotiate with terrorists. They just “help improve their message”... https://t.co/MkDhPBthRC,KatjaTheo,1316823455371755524,2020-10-15 19:29:11,
2009,"I want a face mask of this, for my standard Monday face from now on https://t.co/JVOqHyIKkI",KatjaTheo,1303106645652918274,2020-09-07 23:03:29,
2010,... https://t.co/tDFaiXqnwq https://t.co/uSx2DvNhRS,KatjaTheo,1287387637817409546,2020-07-26 14:01:46,
2011,"We’ve all been there, Herbert https://t.co/zWXHwAlPnh",KatjaTheo,1282861308401115137,2020-07-14 02:15:44,
2012,RT @tararaeh: Tell me again how there are absolutely no women we could POSSIBLY name a military base after?,KatjaTheo,1282827312996786177,2020-07-14 00:00:39,
2013,"RT @EUCyberDirect: What big ideas will dominate #cyberdiplomacy in 2021?
1⃣ Programme of Action #CyberPoA 
2⃣ Negotiations of a new instrum…",WStaniecki,1357386255714115587,2021-02-04 17:51:17,
2014,@EUCyberDirect @eilah_tan @EU_ISS @laurajgroenen @juschuetze @kate_saslow Many thanks Nathalie! It was a great pleasure to work with you,WStaniecki,1357069269822033923,2021-02-03 20:51:41,
2015,"RT @EmmanuelMacron: Durant la campagne présidentielle 1981, François Mitterrand se prononça contre la peine de mort. Victorieux, il confier…",WStaniecki,1356411441990004738,2021-02-02 01:17:43,
2016,@leemakiyama I second your opinion https://t.co/rfp3HJLc61,WStaniecki,1355242388508332036,2021-01-29 19:52:19,
2017,"RT @ev_orsini: Launch of the new EU Cybersecurity Strategy today. 
@JosepBorrellF - “International security and stability depends more than…",WStaniecki,1355006374313390083,2021-01-29 04:14:29,
2018,"RT @Roguski_P: Today, New Zealand 🇳🇿 has published its views on how international law applies to cyber operations. It contains some hot stu…",WStaniecki,1354802164225486848,2021-01-28 14:43:01,
2019,RT @eu_eeas: 🔴 Live now with @JosepBorrellF @FedericaMog @javiersolana. Send your questions and join us on https://t.co/GXEOGPGFRt with cod…,WStaniecki,1354545986509692939,2021-01-27 21:45:04,
2020,"RT @eucybernet: @eucybernet can assist in pooling recourses &amp; improving coordination, helping with #EUCyberDiolomacy. Thank you for support…",WStaniecki,1354527732542169093,2021-01-27 20:32:32,
2021,"RT @eu_eeas: No country in the world is on track to achieve gender equality and empower all women and girls. 
We need a significant change…",WStaniecki,1354439786098995200,2021-01-27 14:43:03,
2022,"RT @EUCyberDirect: Don't miss this chance to share your views:
4/12: International law
7/12: Rules, Norms and Principles &amp; Emerging Threats…",WStaniecki,1354077394399850496,2021-01-26 14:43:03,
2023,RT @EUCyberDirect: Have you ever wondered why women are underrepresented in international #cyberpolicy and what could be done about this? E…,WStaniecki,1353821207087489024,2021-01-25 21:45:03,
2024,"RT @EUCyberDirect: The inaugural 2020/2021 edition of #GoodCyberStories is a coalition of ten positively-minded actors🙏
🇪🇺 @eu_eeas @EUatUN…",WStaniecki,1353715004898496520,2021-01-25 14:43:02,
2025,RT @EUCyberDirect: We launched #GoodCyberStories to refocus the conversation around #cyberspace #digital from #conflict to #trust #peace. W…,WStaniecki,1352272823813890055,2021-01-21 15:12:19,
2026,"RT @EUCyberDirect: From small victories to policies that impact the lives of millions #GoodCyberStories are initiatives that inspire. 

We…",WStaniecki,1332063301497466880,2020-11-26 20:46:54,
2027,"RT @EUCyberDirect: If you thought that international law can escape #geopolitics, read our new paper by @francoisdelerue @AudeGery and Fréd…",WStaniecki,1330354824609738758,2020-11-22 03:38:01,
2028,Big thank you to @siim_alatalu @NicolaiJerome @CapOnTinkerer @maartenvhb and Amb. Chomicki for fantastic discussion… https://t.co/dQwB6ksTTg,WStaniecki,1316823455371755524,2020-10-15 19:29:11,
2029,In 20 minutes we are starting with our fantastic panel of @siim_alatalu @NicolaiJerome @CapOnTinkerer @maartenvhb a… https://t.co/Pl084bNEEC,WStaniecki,1303106645652918274,2020-09-07 23:03:29,
2030,RT @EUCyberDirect: How can India and EU strengthen their cooperation to address various challenges in cyberspace #crime #disinformation #co…,WStaniecki,1287387637817409546,2020-07-26 14:01:46,
2031,"RT @JanSadek: A pleasure to address the opening of the 1st Botswana Internet Governance Forum, together with @BWGovernment &amp; @_AfricanUnion…",WStaniecki,1282861308401115137,2020-07-14 02:15:44,
2032,"RT @Women4Cyber: 🌟Today we are launching a contest to appear in our “100 Women in Cybersecurity in Europe”📖BOOK📖🌟

If you work in #cybersec…",WStaniecki,1282827312996786177,2020-07-14 00:00:39,
2033,"RT @wimlds: 📣 Announcing #wimldsbookclub! 📚 WiMLDS is starting a book club on Zoom/Slack on Jan 28th at 5pm PST / 8pm EST. 📅

Women &amp; non-b…",WiMLDS_Berlin,1357386255714115587,2021-02-04 17:51:17,
2034,"RT @Marina_MCV: Ladies 👀 it is your possibility to become a #professor in #AI!
❗️🧐Period of job application was extended by 3 weeks
👉Take y…",WiMLDS_Berlin,1357069269822033923,2021-02-03 20:51:41,
2035,"RT @noatamir: This looks awesome! 

Join the Berlin Time Series Meetup on 9.2 (18:30CET) to learn from @frlazzeri 

RSVP here to get the li…",WiMLDS_Berlin,1356411441990004738,2021-02-02 01:17:43,
2036,"RT @WiMLDS_Paris: 💎 2020 was an amazing year. 

We adapted, we got stronger and we thank you for your support! @WiMLDS_Brussels @WiMLDS_Mil…",WiMLDS_Berlin,1355242388508332036,2021-01-29 19:52:19,
2037,RT @_chilgers: Excited to check out @math_rachel 's Practical Data Ethics free online course 🥰🥰 https://t.co/Fph93dX0Li,WiMLDS_Berlin,1355006374313390083,2021-01-29 04:14:29,
2038,RT @_chilgers: We'll be reading a paper by @m_c_elish &amp; @zephoria at the reading group! I will give an introduction and some highlights - n…,WiMLDS_Berlin,1354802164225486848,2021-01-28 14:43:01,
2039,RT @_chilgers: Today I’m presenting at the @WiMLDS_Berlin reading group meetup! Looking forward ✨✨ https://t.co/E7i3k6fatY,WiMLDS_Berlin,1354545986509692939,2021-01-27 21:45:04,
2040,"“Cognitive technologies tend to overpromise and underdeliver” ‼️

Does that resonate with you? Then join us TONIGHT… https://t.co/2IaPSJMitA",WiMLDS_Berlin,1354527732542169093,2021-01-27 20:32:32,
2041,"RT @WiMLDS_Paris: The @wimlds community is a global one. We have +58,000 members in 92 locations all over the world!

Find the #WiMLDS chap…",WiMLDS_Berlin,1354439786098995200,2021-01-27 14:43:03,
2042,"RT @WiMLDS_Berlin: Join us in demystifying the “magic” of AI and Big Data at our next “Data &amp; Society” Reading Club session next week, 1 De…",WiMLDS_Berlin,1354077394399850496,2021-01-26 14:43:03,
2043,"Join us in demystifying the “magic” of AI and Big Data at our next “Data &amp; Society” Reading Club session next week,… https://t.co/QgxKdgkqUm",WiMLDS_Berlin,1353821207087489024,2021-01-25 21:45:03,
2044,RT @noatamir: Looks interesting for @tech_berlin and anyone really?!? 👀 🛋 👩🏽‍💻 https://t.co/iOUj0sILbq,WiMLDS_Berlin,1353715004898496520,2021-01-25 14:43:02,
2045,"RT @wimlds: Register for #BlackInDataWeek (Nov 16-21), organized by @BlkInData: https://t.co/G5s5GAEoGd

It's a week-long celebration to:
✅…",WiMLDS_Berlin,1352272823813890055,2021-01-21 15:12:19,
2046,RT @noatamir: Useful https://t.co/mNyMtbpnzv,WiMLDS_Berlin,1332063301497466880,2020-11-26 20:46:54,
2047,"RT @rlmcelreath: Maybe useful for others: I did a survival analysis example in my course, using cat adoptions with lots of censored values.…",WiMLDS_Berlin,1330354824609738758,2020-11-22 03:38:01,
2048,RT @kara_woo: There's a rare VP-level opening at @Sagebio right now. If you're passionate about open science and want to guide the strategy…,WiMLDS_Berlin,1316823455371755524,2020-10-15 19:29:11,
2049,"RT @wimlds: Applying to a PhD program? 📚🎓 

@cfiesler has a series of YouTube videos that can help you through the process.  Very useful, c…",WiMLDS_Berlin,1303106645652918274,2020-09-07 23:03:29,
